Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
3462,51,Female,Shoes,Footwear,23,Spring,4.4,No,No,No,47,Quarterly
3463,44,Female,Jeans,Clothing,73,Spring,4.5,No,No,No,34,Every 3 Months
3464,27,Female,Jewelry,Accessories,27,Fall,2.8,No,No,No,45,Fortnightly
3465,36,Female,Coat,Outerwear,59,Winter,2.7,No,No,No,12,Annually
3466,19,Female,Backpack,Accessories,53,Spring,3.4,No,No,No,31,Weekly
3467,49,Female,Socks,Clothing,42,Summer,4.6,No,No,No,43,Annually
3468,18,Female,Scarf,Accessories,45,Fall,5,No,No,No,5,Annually
3469,36,Female,Sunglasses,Accessories,89,Winter,3.5,No,No,No,36,Quarterly
3470,36,Female,Socks,Clothing,85,Fall,3.3,No,No,No,12,Annually
3471,19,Female,Coat,Outerwear,69,Summer,4.5,No,No,No,31,Bi-Weekly
3472,43,Female,Sandals,Footwear,66,Spring,3.1,No,No,No,31,Bi-Weekly
3473,31,Female,Blouse,Clothing,42,Summer,4,No,No,No,15,Weekly
3474,63,Female,Dress,Clothing,40,Spring,2.5,No,No,No,11,Weekly
3475,41,Female,Pants,Clothing,82,Winter,4.4,No,No,No,18,Monthly
3476,48,Female,Sneakers,Footwear,88,Spring,4.4,No,No,No,9,Quarterly
3477,68,Female,Boots,Footwear,99,Summer,3.2,No,No,No,11,Weekly
3478,53,Female,Handbag,Accessories,85,Spring,3.8,No,No,No,38,Bi-Weekly
3479,36,Female,Handbag,Accessories,57,Fall,4.6,No,No,No,42,Quarterly
3480,46,Female,Sweater,Clothing,56,Summer,4.9,No,No,No,41,Monthly
3481,21,Female,Sandals,Footwear,79,Winter,3.5,No,No,No,45,Monthly
3482,52,Female,Socks,Clothing,67,Summer,3.4,No,No,No,41,Bi-Weekly
3483,66,Female,Gloves,Accessories,61,Winter,3.9,No,No,No,35,Weekly
3484,19,Female,Hoodie,Clothing,37,Winter,3.9,No,No,No,21,Every 3 Months
3485,44,Female,Dress,Clothing,75,Fall,4.2,No,No,No,13,Bi-Weekly
3486,50,Female,Shirt,Clothing,21,Winter,3.4,No,No,No,23,Fortnightly
3487,51,Female,Shorts,Clothing,89,Winter,4.9,No,No,No,6,Weekly
3488,25,Female,Sandals,Footwear,24,Fall,2.9,No,No,No,39,Annually
3489,62,Female,Sweater,Clothing,27,Spring,4.9,No,No,No,7,Quarterly
3490,48,Female,Dress,Clothing,26,Summer,4.6,No,No,No,32,Every 3 Months
3491,62,Female,Boots,Footwear,82,Spring,3.6,No,No,No,43,Quarterly
3492,22,Female,Pants,Clothing,28,Winter,4.3,No,No,No,15,Monthly
3493,48,Female,Gloves,Accessories,65,Fall,4.6,No,No,No,48,Annually
3494,48,Female,Pants,Clothing,82,Winter,4.7,No,No,No,35,Weekly
3495,62,Female,Scarf,Accessories,38,Winter,3.5,No,No,No,41,Quarterly
3496,24,Female,Shorts,Clothing,33,Spring,2.8,No,No,No,14,Weekly
3497,39,Female,Shoes,Footwear,38,Summer,4,No,No,No,22,Monthly
3498,35,Female,Handbag,Accessories,48,Spring,4.3,No,No,No,16,Every 3 Months
3499,47,Female,Sandals,Footwear,35,Summer,3.8,No,No,No,2,Bi-Weekly
3500,22,Female,Socks,Clothing,29,Fall,3,No,No,No,13,Every 3 Months
3501,38,Female,Shirt,Clothing,48,Fall,4.6,No,No,No,38,Fortnightly
3502,53,Female,Shoes,Footwear,87,Fall,4.8,No,No,No,43,Weekly
3503,31,Female,Backpack,Accessories,62,Fall,4.7,No,No,No,26,Quarterly
3504,31,Female,Shirt,Clothing,96,Spring,3.9,No,No,No,39,Weekly
3505,65,Female,Handbag,Accessories,41,Fall,4,No,No,No,50,Monthly
3506,48,Female,Jewelry,Accessories,42,Winter,3.7,No,No,No,40,Every 3 Months
3507,18,Female,Shirt,Clothing,57,Winter,3.7,No,No,No,12,Fortnightly
3508,46,Female,Handbag,Accessories,65,Spring,4.2,No,No,No,33,Every 3 Months
3509,52,Female,Pants,Clothing,54,Fall,4.7,No,No,No,49,Weekly
3510,50,Female,T-shirt,Clothing,22,Winter,4.3,No,No,No,43,Bi-Weekly
3511,49,Female,Sneakers,Footwear,96,Fall,4.9,No,No,No,14,Monthly
3512,69,Female,Jewelry,Accessories,81,Summer,3.9,No,No,No,21,Every 3 Months
3513,36,Female,Shirt,Clothing,46,Fall,3.4,No,No,No,31,Quarterly
3514,30,Female,Blouse,Clothing,74,Spring,4.2,No,No,No,29,Fortnightly
3515,25,Female,Sneakers,Footwear,50,Winter,4.7,No,No,No,32,Monthly
3516,19,Female,Dress,Clothing,80,Winter,4,No,No,No,16,Bi-Weekly
3517,34,Female,Boots,Footwear,56,Summer,4,No,No,No,38,Bi-Weekly
3518,29,Female,Skirt,Clothing,69,Winter,3.1,No,No,No,34,Every 3 Months
3519,50,Female,Shirt,Clothing,97,Spring,4.2,No,No,No,30,Quarterly
3520,31,Female,Shorts,Clothing,66,Winter,3.7,No,No,No,14,Fortnightly
3521,41,Female,Hat,Accessories,70,Spring,3.1,No,No,No,33,Monthly
3522,52,Female,Shoes,Footwear,50,Winter,3.7,No,No,No,35,Weekly
3523,27,Female,Pants,Clothing,85,Spring,3.2,No,No,No,13,Quarterly
3524,49,Female,Backpack,Accessories,59,Summer,2.8,No,No,No,30,Fortnightly
3525,69,Female,Pants,Clothing,74,Summer,2.9,No,No,No,30,Monthly
3526,45,Female,Sunglasses,Accessories,38,Winter,3.5,No,No,No,47,Annually
3527,20,Female,Sweater,Clothing,99,Spring,3.8,No,No,No,1,Every 3 Months
3528,25,Female,Blouse,Clothing,97,Spring,4.7,No,No,No,1,Weekly
3529,38,Female,Scarf,Accessories,67,Summer,4.5,No,No,No,33,Annually
3530,55,Female,T-shirt,Clothing,20,Winter,3.9,No,No,No,43,Weekly
3531,62,Female,Sunglasses,Accessories,45,Spring,3.4,No,No,No,37,Weekly
3532,54,Female,Shoes,Footwear,52,Winter,4.6,No,No,No,23,Quarterly
3533,61,Female,Pants,Clothing,68,Fall,4.6,No,No,No,12,Annually
3534,50,Female,Sneakers,Footwear,98,Fall,4.7,No,No,No,30,Fortnightly
3535,65,Female,Shoes,Footwear,83,Fall,3.2,No,No,No,7,Weekly
3536,68,Female,Shorts,Clothing,51,Summer,5,No,No,No,20,Monthly
3537,55,Female,Handbag,Accessories,21,Spring,4.5,No,No,No,10,Monthly
3538,57,Female,Handbag,Accessories,92,Spring,3.5,No,No,No,40,Every 3 Months
3539,56,Female,Shoes,Footwear,63,Spring,4.5,No,No,No,21,Monthly
3540,29,Female,Jewelry,Accessories,56,Spring,3.2,No,No,No,17,Bi-Weekly
3541,24,Female,Shorts,Clothing,95,Spring,4.6,No,No,No,5,Weekly
3542,59,Female,Blouse,Clothing,66,Winter,4,No,No,No,22,Annually
3543,62,Female,Coat,Outerwear,28,Spring,4.2,No,No,No,5,Weekly
3544,58,Female,Hat,Accessories,83,Winter,4.1,No,No,No,18,Every 3 Months
3545,64,Female,Socks,Clothing,55,Fall,3.6,No,No,No,42,Every 3 Months
3546,48,Female,Sandals,Footwear,28,Spring,3.7,No,No,No,22,Annually
3547,60,Female,Scarf,Accessories,79,Summer,3.6,No,No,No,37,Bi-Weekly
3548,52,Female,Scarf,Accessories,31,Summer,3.8,No,No,No,23,Annually
3549,63,Female,Blouse,Clothing,37,Fall,3,No,No,No,47,Fortnightly
3550,44,Female,T-shirt,Clothing,34,Summer,3.4,No,No,No,11,Fortnightly
3551,63,Female,Shoes,Footwear,74,Winter,4.8,No,No,No,32,Weekly
3552,66,Female,Gloves,Accessories,31,Spring,2.6,No,No,No,20,Weekly
3553,22,Female,Sunglasses,Accessories,66,Winter,2.9,No,No,No,3,Quarterly
3554,62,Female,Shoes,Footwear,99,Spring,4.9,No,No,No,32,Weekly
3555,39,Female,Dress,Clothing,55,Spring,5,No,No,No,5,Fortnightly
3556,25,Female,Blouse,Clothing,23,Spring,4.6,No,No,No,45,Quarterly
3557,70,Female,Sweater,Clothing,88,Fall,4.2,No,No,No,43,Bi-Weekly
3558,52,Female,Jacket,Outerwear,26,Summer,4.9,No,No,No,1,Every 3 Months
3559,68,Female,Backpack,Accessories,94,Summer,4.8,No,No,No,9,Quarterly
3560,18,Female,Shorts,Clothing,25,Fall,3,No,No,No,13,Every 3 Months
3561,18,Female,Socks,Clothing,96,Fall,3.5,No,No,No,5,Annually
3562,63,Female,Sneakers,Footwear,29,Spring,3.4,No,No,No,39,Fortnightly
3563,47,Female,Sneakers,Footwear,36,Winter,3.4,No,No,No,7,Weekly
3564,43,Female,Blouse,Clothing,90,Summer,4.9,No,No,No,8,Every 3 Months
3565,60,Female,Gloves,Accessories,38,Summer,4.4,No,No,No,40,Annually
3566,49,Female,Handbag,Accessories,52,Spring,4.2,No,No,No,35,Monthly
3567,28,Female,Jeans,Clothing,88,Spring,3.1,No,No,No,14,Monthly
3568,32,Female,Scarf,Accessories,56,Summer,4,No,No,No,26,Monthly
3569,29,Female,Sandals,Footwear,71,Spring,4.8,No,No,No,14,Quarterly
3570,35,Female,Sandals,Footwear,94,Fall,3.3,No,No,No,9,Fortnightly
3571,23,Female,Dress,Clothing,97,Winter,4.7,No,No,No,32,Annually
3572,70,Female,Skirt,Clothing,27,Summer,3.2,No,No,No,15,Every 3 Months
3573,23,Female,Shorts,Clothing,28,Spring,5,No,No,No,25,Monthly
3574,43,Female,Jeans,Clothing,67,Fall,4.9,No,No,No,27,Monthly
3575,29,Female,Socks,Clothing,70,Fall,4.9,No,No,No,39,Quarterly
3576,61,Female,Coat,Outerwear,95,Fall,3.7,No,No,No,49,Bi-Weekly
3577,29,Female,Boots,Footwear,24,Spring,3,No,No,No,12,Bi-Weekly
3578,66,Female,Belt,Accessories,35,Winter,2.6,No,No,No,13,Weekly
3579,46,Female,Shoes,Footwear,22,Winter,2.6,No,No,No,22,Quarterly
3580,34,Female,Scarf,Accessories,66,Fall,4.8,No,No,No,19,Every 3 Months
3581,51,Female,Blouse,Clothing,83,Summer,3.2,No,No,No,3,Bi-Weekly
3582,26,Female,Dress,Clothing,95,Fall,4.9,No,No,No,50,Weekly
3583,23,Female,Shorts,Clothing,41,Summer,3.4,No,No,No,15,Annually
3584,52,Female,Blouse,Clothing,77,Summer,2.7,No,No,No,44,Every 3 Months
3585,39,Female,Sneakers,Footwear,52,Fall,4.8,No,No,No,48,Monthly
3586,39,Female,Gloves,Accessories,41,Winter,4.1,No,No,No,4,Bi-Weekly
3587,33,Female,Hoodie,Clothing,28,Winter,4.6,No,No,No,12,Bi-Weekly
3588,33,Female,Sweater,Clothing,90,Summer,4.4,No,No,No,33,Annually
3589,23,Female,Sunglasses,Accessories,55,Spring,3.5,No,No,No,40,Annually
3590,31,Female,Belt,Accessories,73,Spring,4.8,No,No,No,38,Every 3 Months
3591,27,Female,Dress,Clothing,87,Fall,2.9,No,No,No,19,Every 3 Months
3592,48,Female,Jacket,Outerwear,89,Winter,3.2,No,No,No,38,Quarterly
3593,61,Female,Boots,Footwear,82,Spring,4.4,No,No,No,18,Fortnightly
3594,63,Female,Sandals,Footwear,80,Spring,4.6,No,No,No,24,Monthly
3595,19,Female,Scarf,Accessories,87,Summer,2.6,No,No,No,29,Quarterly
3596,21,Female,Blouse,Clothing,41,Spring,3.1,No,No,No,14,Annually
3597,28,Female,Hoodie,Clothing,83,Spring,4.3,No,No,No,44,Fortnightly
3598,29,Female,Sunglasses,Accessories,71,Summer,3.1,No,No,No,18,Quarterly
3599,23,Female,Hoodie,Clothing,76,Spring,4.6,No,No,No,19,Bi-Weekly
3600,37,Female,Scarf,Accessories,34,Spring,4.6,No,No,No,4,Weekly
3601,67,Female,Dress,Clothing,81,Spring,2.7,No,No,No,25,Bi-Weekly
3602,34,Female,T-shirt,Clothing,47,Summer,3,No,No,No,3,Monthly
3603,58,Female,Skirt,Clothing,36,Summer,3.3,No,No,No,40,Quarterly
3604,45,Female,Jeans,Clothing,51,Spring,2.7,No,No,No,5,Weekly
3605,63,Female,Hoodie,Clothing,86,Fall,3.3,No,No,No,17,Annually
3606,68,Female,Jeans,Clothing,41,Fall,4.3,No,No,No,36,Every 3 Months
3607,41,Female,Sandals,Footwear,90,Fall,4.8,No,No,No,41,Annually
3608,50,Female,Hat,Accessories,93,Fall,3.3,No,No,No,20,Bi-Weekly
3609,24,Female,Gloves,Accessories,56,Fall,4.3,No,No,No,2,Every 3 Months
3610,21,Female,Socks,Clothing,39,Summer,3,No,No,No,31,Monthly
3611,18,Female,Jacket,Outerwear,86,Fall,4.8,No,No,No,23,Fortnightly
3612,63,Female,T-shirt,Clothing,82,Spring,2.9,No,No,No,30,Annually
3613,47,Female,Sandals,Footwear,29,Summer,3.6,No,No,No,26,Every 3 Months
3614,58,Female,Hat,Accessories,27,Fall,3.5,No,No,No,40,Annually
3615,46,Female,Gloves,Accessories,25,Spring,4.7,No,No,No,19,Annually
3616,35,Female,Dress,Clothing,31,Winter,4.4,No,No,No,4,Monthly
3617,42,Female,Hoodie,Clothing,23,Winter,3.3,No,No,No,33,Fortnightly
3618,48,Female,Belt,Accessories,47,Fall,4.3,No,No,No,29,Monthly
3619,28,Female,Gloves,Accessories,67,Fall,4,No,No,No,47,Bi-Weekly
3620,44,Female,Scarf,Accessories,75,Winter,4.9,No,No,No,50,Weekly
3621,60,Female,Sandals,Footwear,82,Summer,2.9,No,No,No,28,Fortnightly
3622,38,Female,Sneakers,Footwear,32,Summer,4,No,No,No,5,Fortnightly
3623,46,Female,Dress,Clothing,41,Fall,4.3,No,No,No,12,Annually
3624,39,Female,Jewelry,Accessories,89,Winter,2.7,No,No,No,4,Weekly
3625,22,Female,Hat,Accessories,82,Fall,5,No,No,No,22,Bi-Weekly
3626,44,Female,Scarf,Accessories,99,Winter,4.4,No,No,No,32,Weekly
3627,69,Female,Blouse,Clothing,98,Fall,3.5,No,No,No,32,Quarterly
3628,39,Female,Belt,Accessories,54,Winter,3.3,No,No,No,48,Every 3 Months
3629,53,Female,Blouse,Clothing,88,Summer,3.8,No,No,No,35,Monthly
3630,52,Female,T-shirt,Clothing,43,Summer,4.5,No,No,No,44,Fortnightly
3631,65,Female,Hat,Accessories,73,Winter,4.8,No,No,No,29,Weekly
3632,48,Female,Hat,Accessories,50,Fall,2.9,No,No,No,26,Monthly
3633,27,Female,Sneakers,Footwear,73,Spring,3.2,No,No,No,3,Quarterly
3634,39,Female,Gloves,Accessories,51,Spring,2.8,No,No,No,1,Bi-Weekly
3635,59,Female,Socks,Clothing,22,Winter,3.3,No,No,No,17,Annually
3636,52,Female,Sandals,Footwear,32,Fall,3.3,No,No,No,17,Fortnightly
3637,50,Female,Sandals,Footwear,38,Summer,4.2,No,No,No,36,Weekly
3638,32,Female,Boots,Footwear,66,Winter,3.6,No,No,No,32,Fortnightly
3639,40,Female,Backpack,Accessories,20,Spring,4.6,No,No,No,50,Bi-Weekly
3640,26,Female,Coat,Outerwear,44,Summer,3.6,No,No,No,39,Annually
3641,47,Female,Sunglasses,Accessories,31,Spring,4,No,No,No,17,Monthly
3642,51,Female,Jacket,Outerwear,45,Fall,2.7,No,No,No,39,Every 3 Months
3643,47,Female,Dress,Clothing,71,Summer,4.4,No,No,No,5,Annually
3644,53,Female,Scarf,Accessories,96,Fall,3.2,No,No,No,47,Annually
3645,35,Female,Blouse,Clothing,32,Winter,2.6,No,No,No,18,Weekly
3646,38,Female,Backpack,Accessories,90,Summer,3.4,No,No,No,31,Every 3 Months
3647,69,Female,Jewelry,Accessories,68,Spring,5,No,No,No,39,Fortnightly
3648,47,Female,Shorts,Clothing,45,Winter,2.9,No,No,No,12,Weekly
3649,31,Female,Skirt,Clothing,67,Winter,5,No,No,No,45,Bi-Weekly
3650,68,Female,Skirt,Clothing,57,Fall,4.4,No,No,No,33,Fortnightly
3651,51,Female,Jeans,Clothing,60,Summer,3.5,No,No,No,3,Annually
3652,20,Female,Handbag,Accessories,32,Spring,3.8,No,No,No,5,Every 3 Months
3653,27,Female,Handbag,Accessories,29,Fall,3.8,No,No,No,23,Monthly
3654,67,Female,Coat,Outerwear,20,Spring,3.9,No,No,No,39,Fortnightly
3655,21,Female,Jewelry,Accessories,98,Winter,3.3,No,No,No,10,Annually
3656,20,Female,Sweater,Clothing,27,Fall,2.9,No,No,No,4,Bi-Weekly
3657,35,Female,Jacket,Outerwear,67,Spring,3.7,No,No,No,18,Monthly
3658,58,Female,Shoes,Footwear,82,Winter,3.7,No,No,No,1,Every 3 Months
3659,28,Female,T-shirt,Clothing,72,Fall,4.6,No,No,No,18,Fortnightly
3660,27,Female,Sandals,Footwear,77,Fall,4.9,No,No,No,46,Annually
3661,19,Female,Shoes,Footwear,74,Winter,3.1,No,No,No,13,Fortnightly
3662,63,Female,Sandals,Footwear,39,Winter,3.5,No,No,No,5,Fortnightly
3663,69,Female,Shorts,Clothing,80,Spring,4.9,No,No,No,11,Weekly
3664,65,Female,Backpack,Accessories,59,Summer,4.4,No,No,No,49,Weekly
3665,63,Female,Jacket,Outerwear,68,Fall,4.4,No,No,No,1,Fortnightly
3666,28,Female,Socks,Clothing,77,Fall,3.4,No,No,No,11,Quarterly
3667,67,Female,Jewelry,Accessories,50,Winter,3,No,No,No,47,Every 3 Months
3668,51,Female,Pants,Clothing,45,Fall,2.6,No,No,No,20,Monthly
3669,59,Female,Blouse,Clothing,71,Summer,3.2,No,No,No,18,Annually
3670,25,Female,Socks,Clothing,52,Fall,4.6,No,No,No,43,Quarterly
3671,31,Female,Shoes,Footwear,50,Winter,3.8,No,No,No,4,Every 3 Months
3672,62,Female,Handbag,Accessories,66,Summer,4.8,No,No,No,20,Quarterly
3673,51,Female,Sandals,Footwear,81,Fall,4.5,No,No,No,7,Monthly
3674,32,Female,Socks,Clothing,28,Summer,4.2,No,No,No,31,Fortnightly
3675,35,Female,Handbag,Accessories,65,Winter,2.7,No,No,No,41,Fortnightly
3676,70,Female,Hat,Accessories,80,Winter,4.5,No,No,No,3,Monthly
3677,19,Female,Jewelry,Accessories,94,Spring,4.9,No,No,No,16,Monthly
3678,32,Female,Backpack,Accessories,30,Fall,2.8,No,No,No,43,Annually
3679,56,Female,Shirt,Clothing,45,Fall,3.5,No,No,No,29,Fortnightly
3680,53,Female,Coat,Outerwear,91,Summer,2.5,No,No,No,5,Bi-Weekly
3681,22,Female,Sunglasses,Accessories,36,Winter,2.9,No,No,No,30,Quarterly
3682,26,Female,Gloves,Accessories,73,Fall,4.2,No,No,No,33,Monthly
3683,42,Female,Shirt,Clothing,60,Fall,4.6,No,No,No,46,Bi-Weekly
3684,30,Female,Socks,Clothing,77,Winter,3,No,No,No,17,Fortnightly
3685,29,Female,Skirt,Clothing,86,Spring,4.4,No,No,No,47,Bi-Weekly
3686,47,Female,Shorts,Clothing,42,Summer,2.6,No,No,No,17,Bi-Weekly
3687,59,Female,Sandals,Footwear,70,Spring,4.8,No,No,No,17,Bi-Weekly
3688,34,Female,Shirt,Clothing,44,Summer,2.9,No,No,No,28,Every 3 Months
3689,52,Female,Sunglasses,Accessories,91,Spring,3,No,No,No,8,Monthly
3690,47,Female,Jewelry,Accessories,30,Fall,4.5,No,No,No,8,Quarterly
3691,24,Female,Blouse,Clothing,23,Fall,3.7,No,No,No,4,Bi-Weekly
3692,63,Female,Sandals,Footwear,21,Summer,4.8,No,No,No,24,Weekly
3693,59,Female,Coat,Outerwear,34,Spring,4.8,No,No,No,29,Fortnightly
3694,66,Female,Blouse,Clothing,46,Summer,4.7,No,No,No,10,Weekly
3695,45,Female,Sweater,Clothing,41,Winter,2.6,No,No,No,11,Bi-Weekly
3696,38,Female,Skirt,Clothing,33,Fall,4.6,No,No,No,18,Fortnightly
3697,63,Female,Blouse,Clothing,48,Fall,3.4,No,No,No,26,Annually
3698,55,Female,Hoodie,Clothing,66,Winter,3,No,No,No,39,Weekly
3699,25,Female,Skirt,Clothing,54,Spring,4,No,No,No,4,Annually
3700,51,Female,Backpack,Accessories,55,Fall,2.6,No,No,No,24,Weekly
3701,28,Female,Handbag,Accessories,84,Summer,3.4,No,No,No,2,Every 3 Months
3702,46,Female,Sandals,Footwear,66,Spring,4.5,No,No,No,36,Annually
3703,58,Female,Shoes,Footwear,65,Spring,2.7,No,No,No,36,Weekly
3704,30,Female,Sandals,Footwear,83,Fall,2.9,No,No,No,23,Every 3 Months
3705,68,Female,Sunglasses,Accessories,61,Winter,4,No,No,No,36,Quarterly
3706,28,Female,Skirt,Clothing,65,Summer,3.2,No,No,No,2,Annually
3707,26,Female,Sandals,Footwear,55,Spring,4,No,No,No,17,Bi-Weekly
3708,35,Female,Gloves,Accessories,79,Fall,3.4,No,No,No,19,Weekly
3709,40,Female,Hoodie,Clothing,96,Fall,4.9,No,No,No,41,Monthly
3710,31,Female,Socks,Clothing,43,Fall,3.6,No,No,No,27,Quarterly
3711,60,Female,Jewelry,Accessories,40,Summer,3.6,No,No,No,32,Fortnightly
3712,69,Female,Hat,Accessories,62,Fall,3.2,No,No,No,33,Annually
3713,51,Female,Blouse,Clothing,72,Spring,3.7,No,No,No,24,Quarterly
3714,49,Female,Shoes,Footwear,87,Spring,2.6,No,No,No,31,Every 3 Months
3715,18,Female,Hat,Accessories,31,Winter,3.9,No,No,No,35,Weekly
3716,63,Female,Sunglasses,Accessories,34,Fall,3.4,No,No,No,2,Monthly
3717,57,Female,Shirt,Clothing,53,Fall,3.4,No,No,No,42,Every 3 Months
3718,45,Female,T-shirt,Clothing,85,Summer,4.2,No,No,No,47,Every 3 Months
3719,36,Female,Pants,Clothing,50,Fall,2.9,No,No,No,44,Bi-Weekly
3720,20,Female,Pants,Clothing,91,Summer,4.1,No,No,No,8,Every 3 Months
3721,21,Female,Hat,Accessories,56,Fall,3.6,No,No,No,13,Quarterly
3722,62,Female,Coat,Outerwear,60,Fall,4,No,No,No,10,Annually
3723,23,Female,Jacket,Outerwear,34,Fall,4,No,No,No,1,Fortnightly
3724,26,Female,Sandals,Footwear,30,Spring,3.6,No,No,No,1,Monthly
3725,30,Female,Gloves,Accessories,71,Winter,3.1,No,No,No,18,Annually
3726,18,Female,Dress,Clothing,100,Winter,4.4,No,No,No,2,Annually
3727,47,Female,Belt,Accessories,85,Fall,4.3,No,No,No,36,Every 3 Months
3728,41,Female,Socks,Clothing,83,Summer,3.5,No,No,No,17,Bi-Weekly
3729,62,Female,Jacket,Outerwear,31,Winter,3,No,No,No,1,Annually
3730,28,Female,Boots,Footwear,82,Spring,4.7,No,No,No,50,Quarterly
3731,46,Female,Shirt,Clothing,79,Summer,2.5,No,No,No,3,Bi-Weekly
3732,54,Female,Hat,Accessories,62,Spring,3.1,No,No,No,45,Quarterly
3733,36,Female,Shoes,Footwear,92,Spring,3.3,No,No,No,28,Annually
3734,25,Female,Socks,Clothing,58,Fall,4.7,No,No,No,6,Every 3 Months
3735,38,Female,Hoodie,Clothing,88,Spring,3.4,No,No,No,33,Every 3 Months
3736,38,Female,Sandals,Footwear,44,Spring,3.1,No,No,No,29,Annually
3737,42,Female,Jeans,Clothing,56,Spring,4.6,No,No,No,2,Every 3 Months
3738,19,Female,Jewelry,Accessories,23,Winter,4.9,No,No,No,43,Bi-Weekly
3739,34,Female,Shorts,Clothing,45,Spring,2.7,No,No,No,48,Fortnightly
3740,38,Female,Sunglasses,Accessories,31,Fall,4.2,No,No,No,43,Weekly
3741,42,Female,Pants,Clothing,96,Summer,2.6,No,No,No,26,Bi-Weekly
3742,58,Female,Shirt,Clothing,96,Spring,3.2,No,No,No,26,Bi-Weekly
3743,56,Female,Shirt,Clothing,80,Fall,4.4,No,No,No,50,Bi-Weekly
3744,62,Female,Pants,Clothing,28,Fall,3.6,No,No,No,36,Quarterly
3745,24,Female,Hoodie,Clothing,51,Summer,2.7,No,No,No,26,Fortnightly
3746,60,Female,Socks,Clothing,41,Spring,4.3,No,No,No,2,Monthly
3747,53,Female,Coat,Outerwear,99,Summer,2.6,No,No,No,49,Monthly
3748,26,Female,Sweater,Clothing,53,Spring,4.3,No,No,No,32,Bi-Weekly
3749,34,Female,Backpack,Accessories,25,Fall,3.9,No,No,No,3,Annually
3750,24,Female,Blouse,Clothing,95,Winter,2.9,No,No,No,38,Every 3 Months
3751,42,Female,Hoodie,Clothing,88,Fall,3.1,No,No,No,5,Monthly
3752,36,Female,Jewelry,Accessories,97,Fall,4.2,No,No,No,8,Every 3 Months
3753,24,Female,Coat,Outerwear,81,Winter,4.1,No,No,No,43,Weekly
3754,39,Female,Sunglasses,Accessories,26,Winter,4.2,No,No,No,22,Fortnightly
3755,46,Female,Shoes,Footwear,41,Summer,4.4,No,No,No,10,Every 3 Months
3756,64,Female,Skirt,Clothing,93,Fall,3.4,No,No,No,26,Monthly
3757,64,Female,Skirt,Clothing,69,Spring,4.8,No,No,No,42,Bi-Weekly
3758,61,Female,Skirt,Clothing,44,Fall,4.5,No,No,No,33,Weekly
3759,61,Female,Sandals,Footwear,54,Spring,2.7,No,No,No,23,Quarterly
3760,44,Female,Sneakers,Footwear,61,Spring,3.5,No,No,No,30,Quarterly
3761,65,Female,Socks,Clothing,80,Fall,3.1,No,No,No,36,Weekly
3762,60,Female,Backpack,Accessories,30,Summer,2.8,No,No,No,3,Every 3 Months
3763,65,Female,Shorts,Clothing,94,Fall,2.9,No,No,No,13,Annually
3764,27,Female,Shirt,Clothing,24,Winter,4.5,No,No,No,38,Every 3 Months
3765,36,Female,Socks,Clothing,21,Fall,3.5,No,No,No,19,Monthly
3766,22,Female,Jewelry,Accessories,52,Summer,4.3,No,No,No,14,Bi-Weekly
3767,62,Female,Handbag,Accessories,59,Fall,4.9,No,No,No,43,Annually
3768,59,Female,Shorts,Clothing,51,Summer,3.1,No,No,No,10,Fortnightly
3769,50,Female,Sweater,Clothing,35,Winter,4,No,No,No,34,Quarterly
3770,51,Female,Gloves,Accessories,87,Summer,3.6,No,No,No,31,Annually
3771,23,Female,Pants,Clothing,42,Summer,4,No,No,No,34,Weekly
3772,21,Female,T-shirt,Clothing,86,Winter,2.6,No,No,No,28,Bi-Weekly
3773,44,Female,Pants,Clothing,26,Fall,3.1,No,No,No,35,Annually
3774,25,Female,Sweater,Clothing,60,Summer,3.5,No,No,No,41,Quarterly
3775,57,Female,Gloves,Accessories,83,Winter,3.9,No,No,No,48,Fortnightly
3776,41,Female,Belt,Accessories,63,Spring,2.7,No,No,No,45,Quarterly
3777,19,Female,Sneakers,Footwear,25,Spring,4.1,No,No,No,10,Fortnightly
3778,43,Female,Shorts,Clothing,65,Fall,4.3,No,No,No,9,Weekly
3779,25,Female,Sneakers,Footwear,60,Fall,2.9,No,No,No,30,Annually
3780,60,Female,Jeans,Clothing,75,Spring,4,No,No,No,45,Annually
3781,54,Female,Sneakers,Footwear,57,Fall,4.1,No,No,No,41,Quarterly
3782,52,Female,Boots,Footwear,99,Winter,3.7,No,No,No,40,Fortnightly
3783,40,Female,Jacket,Outerwear,45,Spring,2.8,No,No,No,42,Fortnightly
3784,39,Female,Gloves,Accessories,66,Summer,3.2,No,No,No,17,Fortnightly
3785,54,Female,Socks,Clothing,53,Winter,4.5,No,No,No,4,Annually
3786,64,Female,Jeans,Clothing,94,Winter,3.8,No,No,No,6,Monthly
3787,31,Female,Boots,Footwear,47,Fall,3.6,No,No,No,22,Weekly
3788,37,Female,Blouse,Clothing,80,Fall,3.6,No,No,No,46,Every 3 Months
3789,43,Female,Hat,Accessories,65,Spring,3.2,No,No,No,27,Monthly
3790,56,Female,Shirt,Clothing,75,Summer,3.8,No,No,No,18,Every 3 Months
3791,27,Female,Handbag,Accessories,45,Summer,4.4,No,No,No,31,Weekly
3792,40,Female,Sunglasses,Accessories,51,Spring,3.7,No,No,No,1,Weekly
